"[215,78,488,2584,1122,1050,897,45,2773,2297,2854,3499,40,4934,3129,7283,225,628,2338,1168]"
"[1028,14,946,1284,1984,3129,160,6569,15,628,1834,2406,4630,2677,73,75,846,635,897,3466]"
"[2327,3027,4323,939,59,2424,82,3691,673,549,4901,699,1062,394,628,692,1503,3882,817,6581]"
"[160,279,18,9,11,482,1321,1971,1028,744,336,649,1121,1050,1166,897,170,92,253,489]"
"[5978,9035,637,2219,4323,762,1949,529,460,5274,1659,73,2076,4008,3405,10691,3,1822,1121,2840]"
"[549,700,1060,743,959,3572,1659,6734,4263,5277,5497,4628,1259,862,2947,1368,635,7202,2783,3381]"
"[697,692,695,548,2078,1577,7069,2823,191,1925,1043,1926,401,3367,1895,1927,283,3398,9,280]"
"[4625,105,917,696,121,302,8666,601,921,2391,5942,295,4474,5770,1005,101,92,4544,2060,2276]"
"[105,700,917,552,97,300,649,604,1971,3165,696,1244,336,886,528,517,7281,402,5385,50]"
"[121,695,517,606,2397,507,482,700,3165,692,402,744,2463,217,12,2819,3290,953,2820,927]"
"[2821,919,2338,694,698,112,1926,696,2970,691,2274,548,918,2825,1927,1447,284,288,2854,215]"
"[926,865,281,5498,938,2338,698,954,918,1166,300,886,791,2017,15,705,696,284,3194,280]"
"[113,1321,4625,6569,7300,428,1851,1716,772,2367,2397,300,546,150,2263,103,2106,1977,587,3764]"
"[7581,521,1639,2880,78,927,2506,106,206,1836,4308,10383,1770,2341,480,268,695,1768,736,4268]"
"[704,1870,2079,225,1716,287,705,1662,2860,342,1122,1291,3138,762,3027,170,1281,4038,1015,938]"
"[996,2078,2746,3617,1673,10836,1978,649,2567,6220,285,105,5446,7817,1514,3819,5617,2800,51,3170]"
"[11,1321,482,15,242,2676,1564,647,1870,18,1971,643,1121,9,97,1166,279,36,1711,68]"
"[3009,1323,569,1423,12,37,817,695,6312,3562,394,92,9,716,159,2176,635,3603,2257,487]"
"[4630,1217,2326,3749,40,159,2297,694,401,92,283,4384,2404,1142,937,1321,115,133,946,957]"
"[785,3141,7831,1807,551,140,159,1154,1705,1322,2759,1298,835,9097,1205,4482,2079,789,2238,5667]"
"[40,1484,94,546,115,724,835,112,897,777,2677,75,1708,1342,743,1244,2584,1322,7254,622]"
"[18,11,279,160,9,1321,482,1971,1028,744,336,649,1050,170,1121,145,897,1166,159,569]"
"[6029,9227,3812,4679,879,10335,2246,4665,2336,2208,1284,7802,2702,5136,6503,181,7436,3569,3711,3814]"
"[4665,551,2406,1447,1677,336,4025,1060,3030,954,483,580,989,304,2601,5474,5514,759,2864,5662]"
"[5662,698,919,696,3526,3617,4924,694,1680,8848,11,1243,3816,4267,2188,573,2838,469,3,3582]"
"[4201,7102,2326,4179,489,2178,1646,1171,2381,136,2318,3861,1860,3772,9894,3075,650,4041,538,165]"
"[1475,5448,5190,4342,3788,4821,1476,1273,432,5795,6616,1692,922,2119,107,10962,463,1746,1086,3193]"
"[2975,3478,1716,482,7517,5787,2326,159,3440,1217,716,3129,469,7817,2304,1282,1939,1475,957,394]"
"[160,18,9,11,1028,279,1321,482,744,628,897,1121,569,1971,15,73,946,3027,1050,336]"
"[1548,869,1318,3691,4921,3512,6441,7107,489,4597,483,4687,3747,4604,167,1664,1018,4376,4827,3895]"
"[1259,120,960,107,2222,550,2017,1255,300,691,3116,225,962,1826,6708,4331,284,245,3835,2824]"
"[2238,1663,7014,3135,5140,1496,4889,1172,1871,124,305,2583,983,1163,214,2440,75,1593,5987,94]"
"[5446,9,4491,425,160,4044,869,305,469,1926,279,1535,1446,5515,665,214,2384,85,2338,50]"
"[253,1166,695,897,1448,946,482,938,283,401,850,2819,2820,18,628,2338,73,835,3367,921]"
"[300,160,2567,1050,699,3492,1214,9,4384,73,488,744,2406,92,757,3572,695,170,270,573]"
"[5579,2021,3165,552,2853,553,4075,1345,771,2020,1061,3620,909,495,2123,729,11,214,649,4283]"
"[5580,628,2112,1345,897,5852,1951,622,4573,4124,1304,225,4591,2902,1964,98,2827,2367,4019,7938]"
"[4844,9434,1194,2177,3225,2644,7835,2079,3027,6352,791,2902,1567,5077,897,7379,7820,277,214,787]"
"[541,481,1164,1284,542,3411,1807,1273,7722,4827,5810,15,487,140,10738,6510,1503,953,1240,5631]"
"[1591,1310,1697,720,1694,277,112,5402,2113,1922,615,3586,751,1147,5481,3027,1551,10003,6105,7401]"
"[6581,1357,2392,1724,2080,10287,4029,8796,4199,976,7041,7953,2012,834,2424,7150,2401,1453,6146,1977]"
"[309,1139,480,1666,159,4232,4286,50,5000,2802,5810,4539,6814,1512,6264,1826,460,2459,235,580]"
"[1484,5077,10082,1571,909,4793,1511,1321,3406,6386,700,6841,1587,112,75,5542,3440,4008,6610,2864]"
"[846,97,3359,1544,638,2022,928,702,1823,8431,340,917,1655,790,492,2750,4845,1659,107,5813]"
"[337,2947,638,6597,5827,73,1832,550,4683,1061,1448,887,4054,4644,4162,1716,2419,2411,2,643]"
"[309,1015,3177,1175,628,254,3751,5105,1654,3977,396,3225,635,3138,473,2999,580,1692,5045,506]"
"[11,1166,1083,1691,1908,73,5514,167,18,2846,1790,10723,3055,1504,15,7281,366,3294,244,1168]"
"[336,253,1650,846,1167,946,12,3027,7202,920,1313,5694,133,2568,615,1782,635,2263,4711,9]"
"[549,700,1060,743,959,3572,1659,6734,4263,5277,5497,4628,1259,862,2947,1368,635,7202,2783,3381]"
"[1927,279,481,482,1587,489,119,3141,1177,68,550,36,73,487,11,336,165,2362,1564,170]"
"[546,1167,483,528,665,587,2079,253,480,3359,1639,921,1722,5787,724,336,469,170,1321,105]"
"[4818,7173,2441,789,1284,1305,1521,136,3214,7159,32,3177,68,8301,1501,4625,10413,2016,4003,495]"
"[104,165,5942,546,10319,425,1621,1925,703,3030,336,4482,225,507,428,922,6360,3835,300,1244]"
"[160,18,11,279,482,9,1971,744,336,253,628,159,897,697,695,92,1050,145,1321,2893]"
"[120,1927,107,4901,550,2970,1832,1722,225,4506,887,960,699,665,7293,1491,9,402,7860,5398]"
"[1321,12,920,1304,1121,140,4625,18,551,946,482,481,744,3141,253,691,73,336,9,1977]"
"[2571,3940,2404,9165,112,2699,6846,75,1011,757,1028,9468,1651,469,102,1342,392,3572,4924,2677]"
"[4810,1175,36,2076,3055,4245,476,628,1846,7120,2788,4491,747,1501,157,1361,1866,3170,2142,554]"
"[699,1971,1177,1496,1284,606,133,2819,5140,160,724,1121,3075,124,1423,1908,482,695,2978,1028]"
"[112,628,549,548,2089,846,1880,253,4199,1488,785,918,1282,1167,1649,482,9,2517,102,1060]"
"[1042,2517,2644,1279,8487,569,533,2349,1692,849,764,2448,4975,2171,2957,2781,604,300,6408,3333]"
"[322,1760,5304,2851,5478,1826,3792,9273,1663,1759,1342,1142,4007,1279,2818,9683,2392,3411,2,2568]"
"[3052,4189,9734,9950,976,6183,2728,8459,636,3897,6569,2783,3214,2677,612,1672,2513,772,5577,7194]"
"[628,946,3684,2078,1768,482,1313,14,2097,695,553,3129,1166,160,7686,1932,469,1028,638,746]"
"[482,92,159,1423,279,160,791,1971,1323,2240,2510,1511,12,305,488,1708,18,253,394,757]"
"[2658,8159,7409,432,47,7379,2947,4711,3149,5472,9459,1705,136,456,158,1115,9923,2575,78,169]"
"[664,665,1927,2019,5304,572,68,2246,408,4889,2419,482,1759,1938,1453,3850,548,1058,2902,1572]"
"[1319,3367,663,2020,4482,553,1870,73,333,3379,5020,4038,4630,10641,1273,1650,4,4199,4731,2999]"
"[3029,552,3389,2071,3359,3285,665,1655,7835,73,6192,5912,4630,2326,1534,568,4979,8004,5109,3436]"
"[1056,3065,689,1501,690,4491,551,2419,9570,1313,2728,699,6242,1305,6131,1447,3259,2223,254,5143]"
"[5426,366,924,6492,930,3485,548,719,7202,3252,191,4331,5514,483,5026,1826,3854,4263,1236,1332]"
"[9,128,3075,482,1558,160,1313,115,3147,2,697,2404,3621,489,180,1925,1323,1317,2100,6846]"
"[1121,1342,789,2,1166,744,1716,546,333,305,954,99,643,336,1050,40,3404,15,3237,551]"
"[336,5309,5472,1691,1121,2820,36,170,1587,480,1496,4482,1403,4030,4795,5065,1321,2510,3250,1142]"
"[8693,6995,1300,1522,1651,845,3551,469,6860,7650,288,7837,1661,2404,8934,6231,431,4597,1705,554]"
"[408,6105,3669,18,1823,7300,7722,2327,2454,1703,2246,1284,6744,960,8728,4376,5498,3634,5884,4901]"
"[2631,10614,1996,7953,2246,2004,1822,6295,1316,3864,5770,5185,3882,4172,6588,3816,2625,6360,1142,1403]"
"[279,18,160,11,9,482,1321,1971,1028,744,336,649,1050,1121,170,253,145,1166,897,92]"
"[846,2362,12,2479,2195,1511,930,145,3765,2350,3075,4331,1646,290,4868,2783,2899,120,2071,7102]"
"[150,4243,9,3816,587,2084,159,4267,1826,5617,134,1514,2047,5298,2661,56,2806,2517,3595,8548]"
"[920,9,1028,279,482,1321,396,606,73,140,150,628,1142,36,946,1043,1932,701,5770,3194]"
"[4216,18,4901,4921,5077,1304,9,1175,604,6312,744,817,336,2089,3440,1536,569,4625,1243,1121]"
"[9419,6787,2968,817,1171,78,2404,10776,1834,4308,1050,930,199,3170,8966,394,2838,692,600,1660]"
"[4736,1930,2004,920,5578,6846,499,191,169,2327,4706,2824,569,3191,8354,1244,678,3052,2399,1423]"
"[6524,5950,2148,6588,6364,3492,664,482,743,1332,7773,2644,1703,548,1860,1488,1496,4384,699,2823]"
"[9758,1456,2372,3513,2263,1716,489,2106,279,1060,1432,1870,835,2661,1088,488,2820,1677,2573,628]"
"[1174,3183,6552,702,115,638,7017,695,2820,3330,1217,7871,14,4611,1150,2655,692,1323,3495,1050]"
"[159,1321,5136,946,6387,4837,3566,18,394,1567,150,5140,2160,587,292,12,4490,40,2535,1711]"
"[9,18,1028,695,336,215,160,75,73,11,92,897,159,482,846,569,1971,744,488,697]"
"[2,4166,1321,487,501,550,1826,2872,489,3512,2893,4963,2558,696,3138,846,9,9604,333,1028]"
"[3513,573,1824,309,1050,4253,2427,275,5447,2506,3850,3138,1056,64,1628,658,4450,1005,5579,1214]"
"[1708,489,946,1121,2510,12,340,2134,525,757,1028,2677,1298,3027,1166,1646,1284,6312,401,2568]"
"[3842,4206,9979,757,8530,4827,10,69,724,5462,3355,3359,5694,5640,5428,492,6105,133,8743,743]"
"[3019,901,5623,3359,4144,336,3636,3709,5813,488,437,2822,191,1010,551,2437,3145,903,3227,715]"
"[487,489,2372,2083,2246,1405,160,1646,270,4491,133,2819,1650,2676,4262,82,1484,140,1172,9]"
"[4138,3214,918,1650,6955,5852,4901,2999,1305,5,1405,481,75,2441,5109,483,4751,5402,1451,1621]"
"[160,18,918,1448,253,482,3526,1723,40,2338,638,606,115,9,92,3,548,1028,337,119]"
"[2276,757,3,199,2677,1484,1028,3526,1423,92,1298,587,3360,5143,1236,2958,1894,3492,6699,4633]"
"[1060,649,959,1081,937,3194,552,1870,5640,1797,2397,8652,3001,1544,45,1088,1354,1804,4376,2089]"
"[11,160,1691,9,928,9805,2516,9000,759,3194,919,1028,3243,747,5514,136,413,3126,1166,5836]"
"[2536,487,39,457,5143,2777,3295,1894,1293,2234,3747,2014,7521,1826,2084,8416,1028,927,6690,1587]"
"[483,10607,4267,3513,2350,2581,573,5700,1826,2783,1239,40,630,2423,6084,2342,1567,718,5370,846]"
"[10928,3636,5229,4704,2510,8986,525,6088,2968,23,5088,751,3699,9239,26,11332,3620,4526,3798,383]"
"[121,693,744,517,305,2818,1060,4108,2820,936,762,651,695,927,402,3170,328,4310,1895,507]"
"[1410,1870,1746,693,1055,73,1298,2970,1824,170,1242,569,241,1021,1243,1121,979,2126,973,2585]"
"[2189,3899,5965,5246,4423,3562,3323,1194,8987,10811,6,1007,796,9505,2089,3341,1154,2970,485,1115]"
"[7860,216,1567,98,4030,4546,2225,1158,5472,1477,1294,133,999,11,3730,3863,2263,342,659,2937]"
"[4162,546,2404,2819,429,628,1321,3189,1050,5053,506,401,3075,1028,1971,757,92,6846,3458,3872]"
"[3513,305,274,4589,6126,4792,1304,1670,7247,629,3553,5700,333,559,1167,4825,729,5844,6404,2047]"
"[9842,160,253,115,1167,7017,254,697,103,2827,105,8548,492,2955,75,15,9,918,1850,1263]"
"[2591,2449,6226,3517,615,571,362,2350,2571,2726,3882,482,2853,1291,585,5063,3,374,2126,5997]"
"[887,1592,4924,1484,458,92,4350,145,483,1140,1849,1624,699,4868,476,7514,2142,4054,5015,170]"
"[92,137,145,2568,923,4860,1024,661,1984,1521,925,3495,1814,6685,385,8551,159,1826,1630,1167]"
"[2890,4408,4901,1851,1154,7664,2159,1153,9228,923,2334,1938,4589,392,6446,6708,781,1834,487,4214]"
"[9685,10211,1521,1666,293,4220,98,396,68,2453,1648,3214,662,6569,650,2419,7752,284,1822,3681]"
"[11,160,1691,9,928,9805,2516,9000,759,3194,919,1028,3243,747,5514,136,413,3126,1166,5836]"
"[1282,1484,1708,145,481,483,553,1477,889,3747,9,3147,56,3751,140,2644,2958,1342,2017,3367]"
"[2234,1698,1587,1723,1971,121,3170,11,3165,7938,1153,724,99,1501,3,1558,745,2258,481,1043]"
"[2149,3522,2510,11151,1724,3295,487,5077,2945,569,1649,1071,2159,2177,1028,2687,1662,3027,1550,1480]"
"[1752,2207,1088,4293,6877,1667,785,1018,2036,101,211,5579,7579,6623,930,7916,4665,1022,2088,8714]"
"[3075,15,1321,487,1284,1313,1484,846,145,628,673,4331,1214,1323,160,1050,1168,1654,724,573]"
"[11261,509,6700,3189,5635,98,6903,2392,9534,7499,4889,1177,4328,974,1667,5567,342,7640,3027,1453]"
"[897,1842,3196,1166,336,4233,569,1028,73,191,483,11,1870,137,1304,946,1302,333,2838,487]"
"[2349,1042,1751,277,1703,3189,2538,684,1332,336,6517,2517,1767,1650,1793,5995,283,1055,7329,5762]"
"[120,649,105,317,1927,401,106,700,7281,2078,946,719,694,918,698,282,1313,97,2338,4833]"
"[921,886,695,6290,471,517,2014,237,2864,573,692,417,696,1554,39,2655,693,2818,5545,702]"
"[482,628,2676,3,2362,336,12,2726,124,1487,1342,73,92,549,253,401,4568,68,862,697]"
"[2385,7074,2276,1628,11,5136,988,1659,1028,488,392,8961,1388,4440,3243,1673,292,2932,6332,7315]"
"[2,3290,1053,1971,4795,1166,1448,283,97,692,482,920,4490,4191,4921,6545,649,336,1215,3681]"
"[689,2349,6569,11,1460,1153,290,396,4924,214,277,1279,150,1058,1321,1305,3477,1003,487,336]"
"[924,919,650,2017,1448,548,1745,1115,122,191,886,145,5474,279,179,845,1567,954,1296,1042]"
"[923,924,696,724,73,3367,1304,1168,3075,664,489,3819,919,1023,2821,2341,1649,112,4408,463]"
"[4396,609,49,37,1025,2584,2238,8654,759,489,988,3232,305,880,2078,1304,770,2397,3893,1673]"
"[37,32,2362,3684,392,2188,4506,4350,40,254,4474,1487,1241,2135,98,2902,2825,858,6242,944]"
"[1484,628,482,15,11,1214,121,2,697,1321,1172,692,1870,3194,160,3237,3406,101,638,757]"
"[1166,12,480,3141,1293,336,3816,1650,1521,930,4665,946,482,1342,692,1121,309,3485,1217,2510]"
"[903,1835,1849,2362,1323,8727,1168,482,6688,1487,4025,1244,887,934,3075,15,68,2043,4490,5177]"
"[49,2397,4978,1076,2440,1025,4298,4608,2975,2088,954,4486,2258,803,4184,5136,111,340,636,1567]"
"[284,698,2014,918,926,281,4232,2821,865,937,4491,1354,9219,1128,8986,4631,919,99,1143,845]"
"[1680,1650,1214,11,2517,1668,1564,18,1317,1363,3659,140,1577,2860,50,4161,835,4189,1456,697]"
"[3087,2888,1484,9052,3427,2601,3381,1567,4706,9515,825,4025,5625,5043,3165,4329,2846,3626,7594,2419]"
"[328,746,4170,1214,481,421,693,270,119,4633,3492,2893,1932,1697,6796,5013,480,322,2558,2258]"
"[4532,1220,1583,139,1221,3170,2440,538,4308,4824,3313,199,4693,3919,730,6010,9711,3863,7061,68]"
"[11,279,1050,15,2078,18,1321,336,2491,290,160,692,2083,937,1166,300,699,1150,757,897]"
"[482,279,106,5013,918,2441,2240,145,36,454,697,548,1323,1168,1423,2535,2827,336,694,699]"
"[92,1828,3526,2263,569,68,3027,159,1870,1121,638,9,4199,6877,3290,14,862,170,18,1550]"
"[1153,15,2075,923,1925,604,983,3175,1056,469,962,488,6,1662,73,5136,5246,300,69,921]"
"[372,3478,639,202,2257,1660,1359,45,1480,6183,880,111,10530,1651,6688,2970,92,957,1926,482]"
"[15,1714,477,1296,2027,3854,5402,501,533,250,663,73,2999,36,1166,1305,849,3586,175,1122]"
"[6088,846,532,1511,2970,1298,2510,275,790,136,413,4173,1710,550,1177,658,179,4868,3341,587]"
"[482,628,2367,121,279,2350,336,215,2,9,2822,1284,897,18,1055,1971,3141,402,1166,469]"
"[3569,10450,3026,1284,1496,6545,1042,1870,628,1577,1036,2585,2768,6835,353,1446,1513,2036,2142,1624]"
"[934,1434,9592,1765,1050,3075,5052,1168,2085,1977,2015,2043,100,8205,964,299,6986,5145,3848,1677]"
"[2327,3027,4323,939,59,2424,82,3691,673,549,4901,699,1062,394,628,692,1503,3882,817,6581]"
"[3814,160,695,5136,104,957,923,1487,3492,2338,5715,1323,551,903,5617,2494,872,1174,137,2078]"
"[5077,1664,569,18,919,6688,4108,37,1150,428,489,4625,5827,2,59,3141,392,7307,944,482]"
"[392,11,1321,1770,858,532,757,150,2902,3406,322,1503,1895,2234,1112,50,2081,696,109,1723]"
"[10928,3636,5229,4704,2510,8986,525,6088,2968,23,5088,751,3699,9239,26,11332,3620,4526,3798,383]"
"[1305,124,336,3341,1342,2083,1166,1028,2392,1521,2362,1423,1506,790,1323,5911,772,1453,3485,1497]"
"[1142,11,1321,2327,50,2274,509,8746,1121,1300,700,9,937,673,5053,104,3572,1214,121,1484]"
"[5579,2021,3165,552,2853,553,4075,1345,771,2020,1061,3620,909,495,2123,729,11,214,649,4283]"
"[11,133,487,3882,2224,50,897,279,1050,553,336,170,402,1860,2947,1142,3512,1870,9,3818]"
"[4590,2448,15,1922,897,791,6553,2510,3861,4,239,75,1122,250,4889,5246,569,3075,743,647]"
"[11,482,253,1321,336,18,1659,697,97,1028,279,846,2089,695,743,9,14,1167,4924,215]"
"[1971,1321,628,336,18,279,2078,1166,744,15,160,9,3075,1028,569,695,1342,573,68,482]"
"[601,2100,694,279,5478,20,2338,1484,1097,918,4019,105,7539,2868,6220,5960,5984,191,4285,1513]"
"[1423,1448,482,11,995,401,606,75,2338,160,9,6688,649,92,1321,309,1342,790,1708,1028]"
"[250,3033,468,1153,6904,2401,2970,1681,7871,1403,4152,1998,15,1926,1871,658,662,1544,1938,1847]"
"[279,1321,18,160,11,482,744,9,1028,336,1971,1166,897,569,73,1121,946,628,3027,791]"
"[2019,489,3075,913,6434,1321,664,572,2222,1405,7282,9723,3669,2326,113,2318,6904,947,3298,3843]"
"[305,569,9,846,1650,1060,480,759,825,612,2079,50,695,692,7202,3141,1705,309,4589,492]"
"[1891,2338,917,3147,817,3141,279,569,2494,2097,1514,1161,1304,2189,254,402,517,7773,2440,136]"
"[3075,568,2840,1503,14,850,487,4038,4199,2246,920,4408,1927,6312,9,11,699,1302,757,924]"
"[612,918,18,692,482,696,12,937,122,744,638,1564,336,2103,938,106,1150,103,548,253]"
"[394,18,1033,612,638,160,3526,2820,36,92,15,3194,2821,119,2297,7323,696,1521,835,7519]"
"[160,422,1174,3194,3141,145,2397,1521,78,2806,664,4384,192,2781,2860,1564,2510,1168,3526,1845]"
"[7188,1503,159,471,1251,3075,1153,4921,73,920,946,1708,1284,337,408,7300,3157,36,105,658]"
"[572,18,11,170,2326,402,897,3526,1164,119,757,6688,192,946,140,2195,15,1650,1055,283]"
"[253,15,691,551,4625,483,568,140,790,996,4038,1167,11,1895,573,920,9,2015,1453,279]"
"[4930,3687,8015,403,2814,4961,7883,9275,6805,10131,2858,3598,4389,8036,3243,328,5802,9016,6285,5947]"
"[103,28,1480,3141,1760,4663,1511,1529,6090,6588,953,4293,950,4589,3814,579,2076,1851,923,402]"
"[1284,5364,4918,169,3852,545,9162,8302,1259,4811,40,2070,1569,1663,3818,569,1567,1504,1530,73]"
"[402,317,4795,2222,1152,2822,538,3139,11,1908,3492,432,2081,116,2463,2297,4803,73,3214,1654]"
"[5124,1659,4912,846,430,1842,2978,2071,509,9074,5137,2936,762,1694,2215,6990,538,4751,7663,1423]"
"[15,159,1521,946,288,635,482,487,140,2079,402,133,6569,107,1453,1363,336,4124,1166,887]"
"[1589,264,10436,6288,3466,1977,538,10195,568,9,498,7334,928,3339,3846,239,14,1240,3192,6663]"
"[3075,1927,699,643,8757,7046,3141,665,692,1489,326,1323,850,5269,659,6846,1313,1071,1321,3477]"
"[3303,3492,18,743,157,1172,1659,108,2,777,628,2558,1284,3516,4924,489,279,1140,6499,482]"
"[1792,9912,1370,4934,6854,9988,7678,1313,751,3147,572,6995,3816,702,299,6206,1174,3492,1512,7792]"
"[1321,549,1870,279,2821,1405,1166,18,697,11,696,3566,489,9,1060,1971,548,744,3194,2822]"
"[1354,2297,3719,930,1761,2106,2431,6107,2816,4376,2193,2327,2083,9219,3232,5013,1667,1298,2005,2012]"
"[11401,2381,3684,4144,3551,7039,6865,10493,5852,849,2505,5128,1835,469,2583,6583,4138,606,2758,4803]"
"[1847,336,1649,2937,607,4803,5428,658,764,8786,6408,5023,2510,3512,8195,546,5112,724,1241,1154]"
"[628,2424,1284,1716,279,1477,820,1011,3237,1705,549,1352,4079,2461,1121,413,2840,432,4024,2349]"
"[4930,3687,8015,403,2814,4961,7883,9275,6805,10131,2858,3598,4389,8036,3243,328,5802,9016,6285,5947]"
"[3466,5138,1621,9046,7817,1894,15,8584,635,36,4138,83,1003,9422,2838,3260,413,8797,2075,6055]"
"[1240,3030,1177,252,3418,4824,6688,587,136,10449,5805,5668,245,3814,4361,3747,116,4108,159,3111]"
"[5174,4924,3359,126,1342,1511,71,6904,1282,3620,2352,5981,1661,2893,917,280,145,6583,7039,1655]"
"[112,2999,614,305,2818,481,957,1304,1751,3725,4676,4633,1650,1315,4630,5434,140,2705,1671,6783]"
"[1291,1438,53,6696,9527,1359,3453,5987,36,3027,946,2955,1166,2158,3603,4837,5522,2101,2224,3129]"
"[4108,103,3632,481,145,471,2257,92,696,758,1453,817,18,3588,744,487,1529,392,7773,2820]"
"[7375,2699,4492,9811,2263,1217,1593,2334,3725,3493,1150,4220,4268,664,2391,7851,5427,1624,825,6386]"
"[2697,3135,1300,2491,538,11,5140,68,4450,2367,32,14,4513,827,6552,2576,777,1518,5507,15]"
"[762,1708,305,3147,6545,10082,2126,6352,160,2510,1621,2661,2714,489,295,1984,2644,4814,3,701]"
"[1168,1331,5852,481,2367,1330,2158,4625,772,1214,744,225,2506,2224,1142,2701,9429,762,4330,664]"
"[7323,5185,1348,482,2441,946,481,785,12,1018,4918,4108,615,333,7776,1164,408,928,1028,2802]"
"[3914,3196,45,482,3512,3027,1321,487,92,897,1060,4630,791,684,2820,2326,2188,476,59,4148]"
"[3027,159,757,3295,628,1984,846,482,469,1708,2297,1244,92,1177,1323,78,305,160,1894,283]"
"[3600,40,2081,1477,1925,2083,846,744,170,1870,1484,3492,45,480,159,989,1072,469,75,336]"
"[336,1166,12,1395,2362,2606,930,4263,1342,68,946,1405,2783,703,162,3313,140,4113,18,1628]"
"[159,1321,1971,12,2584,791,2827,7315,606,651,1849,2820,2078,4568,37,546,1121,392,736,401]"
"[14,928,6408,9,1243,2510,1028,15,573,18,5077,2326,1674,1282,1033,394,1823,744,3440,3194]"
"[336,1281,206,1178,276,1870,1142,68,1793,917,78,2726,165,8922,1971,1279,2404,5522,1302,480]"
"[170,482,2970,1423,12,336,92,846,140,946,167,1166,68,120,2893,2,2188,1849,691,699]"
"[159,4550,788,133,282,3990,2079,83,5694,4025,333,1891,7817,3871,693,1058,101,8091,2100,3030]"
"[762,9482,2840,3603,456,4800,696,1423,6545,4330,2661,2584,4288,4541,988,1023,11151,126,3060,1751]"
"[1154,3194,487,2510,979,1214,2297,2922,305,3295,1304,1410,9,482,7652,2126,489,3075,1977,1215]"
"[2126,3075,587,1456,2404,2372,18,489,1503,1142,1639,159,482,1342,1361,323,953,532,2079,2071]"
"[2441,2970,5117,1305,4625,647,1529,254,3064,571,68,401,3214,432,1143,1512,1423,4025,1316,702]"
"[3751,8323,2759,18,5640,1654,6734,1293,724,658,2719,4450,1835,836,2806,326,1522,663,3075,2245]"
"[1284,2246,3669,4038,1134,957,4630,9,56,94,663,49,1949,3341,1468,7539,2221,1431,3075,283]"
"[2853,661,1651,401,15,2274,1982,1484,5625,651,923,1971,4331,4263,2663,1793,2821,288,3460,73]"
"[1722,7481,1511,2661,835,2461,924,99,1503,11,413,460,3562,1823,2123,3075,724,2851,463,4482]"
"[6173,3280,291,5174,1504,301,1331,7425,3521,850,1564,3765,3029,1925,5640,18,4876,4816,2652,5683]"
"[762,2838,1708,1166,2350,5912,1305,628,5284,3434,159,2677,309,3515,3552,2,7142,2027,482,5137]"
"[2078,50,5667,569,3027,5446,3822,2084,4491,119,9,337,166,2567,4033,5985,392,887,535,489]"
"[5137,3231,5135,2362,3919,1681,8845,7142,8184,10056,7546,3075,1305,73,3421,136,2071,333,1621,5170]"
"[159,1521,2419,568,2079,279,1971,1501,309,1666,3492,3138,1692,2313,1147,2893,432,3337,1796,3119]"
"[918,82,4901,2106,1028,7136,1651,2361,394,805,1828,1793,704,487,1164,4479,3595,4263,7441,1175]"
"[7938,1587,1550,40,309,1692,2937,73,724,133,14,1121,366,746,1938,3147,3684,2100,1476,1828]"
"[4568,1971,402,1960,1241,757,1883,392,2327,3882,1287,2655,868,92,661,7247,571,957,353,2726]"
"[160,18,279,9,11,1321,1028,1971,482,744,336,170,897,92,1121,483,145,1050,649,791]"
"[3687,2916,2362,2327,959,1639,1423,1662,252,2510,483,2245,2257,3492,2126,5218,140,1640,1971,11]"
"[1650,835,159,140,283,2326,1050,509,692,1167,336,170,1971,279,401,4630,694,2221,2078,1870]"
"[336,159,1321,133,2576,5013,2441,2494,157,1302,995,1217,1055,779,1342,295,2491,1305,487,6668]"
"[1667,150,9,700,5884,18,1655,97,2510,1723,340,743,7102,509,757,105,3701,3572,2267,2492]"
"[482,1323,1660,691,6290,1342,122,471,695,309,744,2427,696,1564,1166,1949,4384,692,6312,108]"
"[1651,1674,482,2274,5185,694,744,2821,109,697,1028,279,112,1649,1826,699,7887,1321,9,553]"
"[772,1217,482,1544,606,7652,254,1361,122,252,215,1883,1342,1323,2970,572,3129,628,1971,5805]"
"[2349,1042,1751,277,1703,3189,2538,684,1332,336,6517,2517,1767,1650,1793,5995,283,1055,7329,5762]"
"[287,2080,2816,1680,1815,6337,275,2446,6956,3322,3588,549,2102,1567,926,3245,2825,342,4329,3031]"
"[5427,1923,7159,5425,1018,957,953,532,3170,1456,4330,6003,401,2441,5632,1055,4901,2543,1670,574]"
"[1512,1977,6288,797,75,3186,264,401,772,3140,14,4934,159,1274,1589,546,6220,225,1432,2350]"
"[612,2677,136,3,471,1705,628,703,73,1496,9045,2838,275,1128,403,3189,4725,1876,179,580]"
"[988,695,73,699,9,3691,408,897,337,569,1448,694,394,275,2838,612,506,919,2015,684]"
"[3842,4206,9979,757,8530,4827,10,69,724,5462,3355,3359,5694,5640,5428,492,6105,133,8743,743]"
"[333,921,1214,698,2822,107,757,2017,480,3406,471,701,938,1321,791,2089,150,546,697,97]"
"[3816,1059,1011,1511,665,2096,7049,3764,5376,2584,1908,1323,3183,1870,3392,1593,2118,169,366,4983]"
"[279,18,160,11,9,482,1321,1971,1028,336,744,170,1050,92,649,1166,1121,897,253,145]"
"[757,1323,12,3001,122,1423,501,696,321,430,1175,471,846,2893,1414,1487,1304,639,8858,1870]"
